obj: 0, y: 491, p: [1], t: 147680.86666666667
obj: 0, y: 489, p: [1], t: 147714.23333333334
obj: 0, y: 478, p: [1], t: 147747.6
obj: 0, y: 469, p: [1], t: 147780.96666666667
obj: 0, y: 466, p: [1], t: 147814.33333333334
obj: 0, y: 466, p: [1], t: 147847.7
obj: 0, y: 461, p: [1], t: 147881.06666666668
obj: 0, y: 459, p: [1], t: 147914.43333333335
obj: 0, y: 460, p: [1], t: 147947.8
obj: 0, y: 463, p: [1], t: 147981.16666666666
obj: 0, y: 471, p: [1], t: 148014.53333333333
obj: 0, y: 474, p: [1], t: 148047.9
obj: 0, y: 474, p: [1], t: 148081.26666666666
obj: 0, y: 473, p: [1], t: 148114.63333333333
obj: 0, y: 469, p: [1], t: 148148.0
obj: 0, y: 468, p: [1], t: 148181.36666666667
obj: 0, y: 467, p: [1], t: 148214.73333333334
obj: 0, y: 461, p: [1], t: 148248.1
obj: 0, y: 453, p: [1], t: 148281.46666666665
obj: 0, y: 449, p: [1], t: 148314.83333333334
obj: 0, y: 449, p: [1], t: 148348.2
obj: 0, y: 449, p: [1], t: 148381.56666666668
obj: 0, y: 447, p: [1], t: 148414.93333333335
obj: 0, y: 449, p: [1], t: 148448.30000000002
obj: 0, y: 453, p: [1], t: 148481.6666666667
obj: 0, y: 459, p: [1], t: 148515.03333333335
obj: 0, y: 459, p: [1], t: 148548.40000000002
obj: 0, y: 466, p: [1], t: 148581.7666666667
obj: 0, y: 469, p: [1], t: 148615.13333333336
obj: 0, y: 472, p: [1], t: 148648.5
obj: 0, y: 477, p: [1], t: 148681.86666666667
obj: 0, y: 482, p: [1], t: 148715.23333333334
obj: 0, y: 483, p: [1], t: 148748.6
obj: 0, y: 487, p: [1], t: 148781.96666666667
obj: 0, y: 488, p: [1], t: 148815.33333333334
obj: 0, y: 489, p: [1], t: 148848.7
obj: 0, y: 486, p: [1], t: 148882.06666666668
obj: 0, y: 482, p: [1], t: 148915.43333333335
obj: 0, y: 482, p: [1], t: 148948.80000000002
obj: 0, y: 478, p: [1], t: 148982.1666666667
obj: 0, y: 472, p: [1], t: 149015.53333333333
obj: 0, y: 469, p: [1], t: 149048.9
obj: 0, y: 468, p: [1], t: 149082.26666666666
obj: 0, y: 465, p: [1], t: 149115.63333333333
obj: 0, y: 465, p: [1], t: 149149.0
obj: 0, y: 464, p: [1], t: 149182.36666666667
obj: 0, y: 464, p: [1], t: 149215.73333333334
obj: 0, y: 465, p: [1], t: 149249.1
obj: 0, y: 466, p: [1], t: 149282.46666666667
obj: 0, y: 467, p: [1], t: 149315.83333333334
obj: 0, y: 467, p: [1], t: 149349.19999999998
obj: 0, y: 471, p: [1], t: 149382.56666666665
obj: 0, y: 477, p: [1], t: 149415.93333333332
obj: 0, y: 483, p: [1], t: 149449.3
obj: 0, y: 489, p: [1], t: 149482.66666666666
obj: 0, y: 494, p: [1], t: 149516.03333333335
obj: 0, y: 494, p: [1], t: 149549.40000000002
obj: 0, y: 497, p: [1], t: 149582.7666666667
obj: 0, y: 503, p: [1], t: 149616.13333333336
obj: 0, y: 509, p: [1], t: 149649.50000000003
obj: 0, y: 515, p: [1], t: 149682.8666666667
obj: 0, y: 515, p: [1], t: 149716.23333333334
obj: 0, y: 518, p: [1], t: 149749.6
obj: 0, y: 517, p: [1], t: 149782.96666666667
obj: 0, y: 515, p: [1], t: 149816.33333333334
obj: 0, y: 512, p: [1], t: 149849.7
obj: 0, y: 506, p: [1], t: 149883.06666666668
obj: 0, y: 508, p: [1], t: 149916.43333333335
obj: 0, y: 506, p: [1], t: 149949.80000000002
obj: 0, y: 493, p: [1], t: 149983.1666666667
obj: 0, y: 490, p: [1], t: 150016.53333333335
obj: 0, y: 488, p: [1], t: 150049.9
obj: 0, y: 490, p: [1], t: 150083.26666666666
obj: 0, y: 493, p: [1], t: 150116.63333333333
obj: 0, y: 493, p: [1], t: 150150.0
obj: 0, y: 497, p: [1], t: 150183.36666666667
obj: 0, y: 499, p: [1], t: 150216.73333333334
obj: 0, y: 502, p: [1], t: 150250.1
obj: 0, y: 506, p: [1], t: 150283.46666666667
obj: 0, y: 512, p: [1], t: 150316.83333333334
obj: 0, y: 511, p: [1], t: 150350.2
obj: 0, y: 519, p: [1], t: 150383.56666666668
obj: 0, y: 528, p: [1], t: 150416.93333333332
obj: 0, y: 535, p: [1], t: 150450.3
obj: 0, y: 539, p: [1], t: 150483.66666666666
obj: 0, y: 545, p: [1], t: 150517.03333333333
obj: 0, y: 545, p: [1], t: 150550.4
obj: 0, y: 551, p: [1], t: 150583.76666666666
obj: 0, y: 557, p: [1], t: 150617.13333333333
obj: 0, y: 560, p: [1], t: 150650.5
obj: 0, y: 563, p: [1], t: 150683.86666666667
obj: 0, y: 565, p: [1], t: 150717.23333333337
obj: 0, y: 564, p: [1], t: 150750.6
obj: 0, y: 566, p: [1], t: 150783.96666666667
obj: 0, y: 567, p: [1], t: 150817.33333333334
obj: 0, y: 568, p: [1], t: 150850.7
obj: 0, y: 567, p: [1], t: 150884.06666666668
obj: 0, y: 565, p: [1], t: 150917.43333333335
obj: 0, y: 565, p: [1], t: 150950.80000000002
obj: 0, y: 564, p: [1], t: 150984.1666666667
obj: 0, y: 562, p: [1], t: 151017.53333333335
obj: 0, y: 560, p: [1], t: 151050.90000000002
obj: 0, y: 558, p: [1], t: 151084.2666666667
obj: 0, y: 556, p: [1], t: 151117.63333333333
obj: 0, y: 555, p: [1], t: 151151.0
obj: 0, y: 555, p: [1], t: 151184.36666666667
obj: 0, y: 551, p: [1], t: 151217.73333333334
obj: 0, y: 549, p: [1], t: 151251.1
obj: 0, y: 548, p: [1], t: 151284.46666666667
obj: 0, y: 546, p: [1], t: 151317.83333333334
obj: 0, y: 546, p: [1], t: 151351.2
obj: 0, y: 545, p: [1], t: 151384.56666666668
obj: 0, y: 542, p: [1], t: 151417.93333333335
obj: 0, y: 540, p: [1], t: 151451.30000000002
obj: 0, y: 537, p: [1], t: 151484.66666666666
obj: 0, y: 534, p: [1], t: 151518.03333333333
obj: 0, y: 534, p: [1], t: 151551.4
obj: 0, y: 530, p: [1], t: 151584.76666666666
obj: 0, y: 527, p: [1], t: 151618.13333333333
obj: 0, y: 525, p: [1], t: 151651.5
obj: 0, y: 523, p: [1], t: 151684.86666666667
obj: 0, y: 519, p: [1], t: 151718.23333333334
obj: 0, y: 518, p: [1], t: 151751.6
obj: 0, y: 514, p: [1], t: 151784.96666666667
obj: 0, y: 512, p: [1], t: 151818.3333333333
obj: 0, y: 509, p: [1], t: 151851.69999999998
obj: 0, y: 508, p: [1], t: 151885.06666666665
obj: 0, y: 507, p: [1], t: 151918.43333333335
obj: 0, y: 507, p: [1], t: 151951.80000000002
obj: 0, y: 506, p: [1], t: 151985.1666666667
obj: 0, y: 506, p: [1], t: 152018.53333333335
